#depth	accumulation (m ice equiv)	error (%)
depth	deporate	rel_unc	comment
3373.775	0.1881	0.23391812865497075
3373.82	0.188	0.23404255319148934
3373.864	0.1879	0.23416711016498135
3373.909	0.1881	0.23391812865497075
3373.954	0.1883	0.2336696760488582
3373.998	0.1885	0.23342175066312995
3374.043	0.1888	0.2330508474576271
3374.087	0.189	0.2328042328042328
3374.131	0.1892	0.2325581395348837
3374.176	0.1893	0.23243528790279977
3374.22	0.1893	0.23243528790279977
3374.264	0.1894	0.23231256599788805
3374.309	0.1895	0.2321899736147757
3374.353	0.1895	0.2321899736147757
3374.397	0.1895	0.2321899736147757
3374.441	0.1892	0.2325581395348837
3374.485	0.189	0.2328042328042328
3374.529	0.1888	0.2330508474576271
3374.573	0.1885	0.23342175066312995
3374.617	0.1883	0.2336696760488582
3374.661	0.1882	0.23379383634431453
3374.705	0.1881	0.23391812865497075
3374.749	0.188	0.23404255319148934
3374.793	0.1879	0.23416711016498135
3374.836	0.1878	0.23429179978700745
3374.88	0.1877	0.2344166222695791
3374.924	0.1877	0.2344166222695791
3374.968	0.1877	0.2344166222695791
3375.011	0.1877	0.2344166222695791
3375.055	0.1877	0.2344166222695791
3375.099	0.1877	0.2344166222695791
3375.142	0.1876	0.2345415778251599
3375.186	0.1873	0.23491724506139883
3375.229	0.1871	0.23516835916622128
3375.273	0.1868	0.23554603854389722
3375.316	0.1865	0.2359249329758713
3375.36	0.1862	0.2309344790547798
3375.404	0.1861	0.23105857066093496
3375.447	0.186	0.23118279569892472
3375.49	0.186	0.23118279569892472
3375.534	0.186	0.23118279569892472
3375.577	0.1859	0.23130715438407742
3375.621	0.1859	0.23130715438407742
3375.664	0.1859	0.23130715438407742
3375.708	0.1859	0.23130715438407742
3375.751	0.1859	0.23130715438407742
3375.794	0.1859	0.23130715438407742
3375.838	0.1859	0.23130715438407742
3375.881	0.1859	0.23130715438407742
3375.925	0.1855	0.23180592991913745
3375.968	0.1851	0.2323068611561318
3376.011	0.1848	0.2326839826839827
3376.055	0.1844	0.23318872017353576
3376.098	0.1841	0.23356871265616508
3376.141	0.1839	0.23382272974442628
3376.185	0.184	0.23369565217391303
3376.228	0.1841	0.23356871265616508
3376.271	0.1842	0.2334419109663409
3376.315	0.1842	0.2334419109663409
3376.358	0.1843	0.2333152468800868
3376.402	0.1842	0.2334419109663409
3376.445	0.1839	0.23382272974442628
3376.488	0.1835	0.23433242506811988
3376.532	0.1832	0.23471615720524017
3376.575	0.1829	0.235101148168398
3376.618	0.1825	0.23561643835616436
3376.662	0.1823	0.235874931431706
3376.705	0.182	0.23076923076923078
3376.749	0.1817	0.23115024766097966
3376.792	0.1814	0.23153252480705624
3376.835	0.1812	0.2317880794701987
3376.879	0.1809	0.23217247097844113
3376.922	0.1808	0.23230088495575224
3376.966	0.1808	0.23230088495575224
3377.009	0.1807	0.2324294410625346
3377.053	0.1806	0.23255813953488372
3377.096	0.1805	0.2326869806094183
3377.14	0.1804	0.2328159645232816
3377.183	0.1801	0.2332037756801777
3377.227	0.1798	0.23359288097886544
3377.271	0.1795	0.23398328690807801
3377.314	0.1792	0.22879464285714288
3377.358	0.1789	0.2291783119060928
3377.402	0.1785	0.2296918767507003
3377.445	0.178	0.2303370786516854
3377.489	0.1774	0.23111612175873733
3377.533	0.1769	0.23176936122102884
3377.576	0.1764	0.23242630385487528
3377.62	0.1759	0.23308698123934055
3377.664	0.1756	0.23348519362186787
3377.708	0.1753	0.2338847689674843
3377.752	0.1751	0.23415191319246145
3377.796	0.1748	0.2345537757437071
3377.84	0.1746	0.23482245131729668
3377.884	0.1743	0.23522662076878945
3377.928	0.1738	0.23590333716915995
3377.972	0.1732	0.23672055427251734
3378.016	0.1727	0.23740590619571514
3378.06	0.1722	0.2380952380952381
3378.104	0.1717	0.23878858474082704
3378.148	0.1713	0.23934617629889082
3378.192	0.171	0.23976608187134502
3378.236	0.1708	0.24004683840749413
3378.281	0.1705	0.24046920821114368
3378.325	0.1702	0.24089306698002352
3378.369	0.17	0.2411764705882353
3378.414	0.1698	0.2414605418138987
3378.458	0.1696	0.24174528301886794
3378.503	0.1694	0.24203069657615114
3378.547	0.1692	0.24231678486997638
3378.592	0.169	0.24260355029585798
3378.636	0.1688	0.24289099526066352
3378.681	0.1687	0.24303497332542978
3378.726	0.1687	0.24303497332542978
3378.771	0.1686	0.2372479240806643
3378.815	0.1685	0.2373887240356083
3378.86	0.1685	0.2373887240356083
3378.905	0.1683	0.23767082590612001
3378.95	0.1682	0.23781212841854937
3378.995	0.168	0.23809523809523808
3379.04	0.1679	0.23823704586063135
3379.085	0.1677	0.23852116875372692
3379.13	0.1675	0.23880597014925373
3379.176	0.1674	0.23894862604540026
3379.221	0.1672	0.23923444976076558
3379.266	0.167	0.23952095808383234
3379.312	0.1668	0.23980815347721823
3379.357	0.1667	0.2399520095980804
3379.403	0.1666	0.24009603841536614
3379.448	0.1665	0.24024024024024024
3379.494	0.1665	0.24024024024024024
3379.54	0.1664	0.2403846153846154
3379.585	0.1664	0.2403846153846154
3379.631	0.1663	0.24052916416115455
3379.677	0.1663	0.24052916416115455
3379.723	0.1662	0.24067388688327318
3379.769	0.1662	0.24067388688327318
3379.815	0.1662	0.24067388688327318
3379.861	0.1661	0.2408187838651415
3379.908	0.1658	0.24125452352231605
3379.954	0.1653	0.23593466424682397
3380.0	0.1648	0.2366504854368932
3380.047	0.1643	0.23737066342057211
3380.093	0.1637	0.23824068417837505
3380.14	0.1633	0.23882424984690753
3380.186	0.1629	0.2394106813996317
3380.233	0.1625	0.24
3380.28	0.1621	0.24059222702035782
3380.327	0.1616	0.24133663366336636
3380.374	0.1612	0.24193548387096772
3380.421	0.1606	0.24283935242839352
3380.468	0.16	0.24375
3380.515	0.1594	0.2446675031367629
3380.562	0.1588	0.23929471032745592
3380.61	0.1582	0.24020227560050567
3380.657	0.1577	0.24096385542168672
3380.705	0.1574	0.241423125794155
3380.752	0.157	0.24203821656050956
3380.8	0.1567	0.24250159540523292
3380.848	0.1563	0.24312220089571338
3380.896	0.1561	0.24343369634849457
3380.944	0.1559	0.2437459910198845
3380.992	0.1558	0.24390243902439024
3381.04	0.1557	0.2440590879897238
3381.088	0.1555	0.24437299035369775
3381.136	0.1553	0.2446877012234385
3381.185	0.1548	0.2454780361757106
3381.233	0.1542	0.2399481193255512
3381.282	0.1537	0.24072869225764473
3381.33	0.1531	0.24167210973220113
3381.379	0.1526	0.2424639580602883
3381.428	0.1519	0.24358130348913756
3381.477	0.1513	0.24454725710508923
3381.526	0.1506	0.24568393094289506
3381.575	0.15	0.24666666666666667
3381.625	0.1494	0.2476572958500669
3381.674	0.1492	0.2479892761394102
3381.723	0.1491	0.2481556002682763
3381.773	0.149	0.2483221476510067
3381.823	0.1488	0.24865591397849462
3381.873	0.1487	0.2488231338264963
3381.922	0.1487	0.2488231338264963
3381.972	0.1487	0.2488231338264963
3382.023	0.1487	0.2488231338264963
3382.073	0.1487	0.2488231338264963
3382.123	0.1487	0.2488231338264963
3382.174	0.1487	0.2488231338264963
3382.224	0.1487	0.2488231338264963
3382.275	0.1487	0.2488231338264963
3382.326	0.1485	0.24915824915824916
3382.377	0.1483	0.24949426837491573
3382.428	0.1481	0.24983119513841995
3382.479	0.1479	0.25016903313049355
3382.53	0.1477	0.24373730534867974
3382.582	0.1472	0.24456521739130432
3382.633	0.1468	0.24523160762942775
3382.685	0.1463	0.24606971975393024
3382.736	0.1459	0.2467443454420836
3382.788	0.1454	0.24759284731774414
3382.84	0.1448	0.2486187845303867
3382.892	0.1442	0.24965325936199723
3382.945	0.1436	0.25069637883008355
3382.997	0.1433	0.2512212142358688
3383.049	0.1431	0.25157232704402516
3383.102	0.1428	0.2521008403361344
3383.155	0.1429	0.25192442267319803
3383.208	0.1431	0.25157232704402516
3383.26	0.1434	0.2510460251046025
3383.314	0.1437	0.25052192066805845
3383.367	0.1439	0.2501737317581654
3383.42	0.1439	0.2501737317581654
3383.474	0.1437	0.25052192066805845
3383.527	0.1435	0.2508710801393728
3383.581	0.1433	0.2512212142358688
3383.635	0.1431	0.25157232704402516
3383.689	0.1429	0.25192442267319803
3383.743	0.1426	0.25245441795231416
3383.797	0.1424	0.25280898876404495
3383.852	0.1421	0.2533427163969036
3383.906	0.142	0.2535211267605634
3383.961	0.142	0.2535211267605634
3384.015	0.142	0.2535211267605634
3384.07	0.1419	0.2536997885835095
3384.125	0.1419	0.2536997885835095
3384.181	0.142	0.2535211267605634
3384.236	0.1421	0.2533427163969036
3384.291	0.1421	0.2533427163969036
3384.347	0.1422	0.25316455696202533
3384.403	0.1422	0.25316455696202533
3384.458	0.142	0.2535211267605634
3384.514	0.1418	0.25387870239774324
3384.57	0.1417	0.25405786873676783
3384.627	0.1415	0.2544169611307421
3384.683	0.1417	0.2611150317572336
3384.739	0.1419	0.2607470049330514
3384.796	0.1421	0.2603800140745953
3384.853	0.1423	0.2600140548137737
3384.909	0.1426	0.25946704067321175
3384.966	0.143	0.25874125874125875
3385.023	0.1434	0.2580195258019526
3385.081	0.1438	0.25730180806675934
3385.138	0.1442	0.2565880721220527
3385.195	0.1446	0.25587828492392806
3385.253	0.1451	0.2549965541006202
3385.311	0.1456	0.26098901098901095
3385.368	0.1461	0.2600958247775496
3385.426	0.1464	0.25956284153005466
3385.484	0.1467	0.25903203817314246
3385.542	0.147	0.2585034013605442
3385.601	0.1473	0.25797691785471827
3385.659	0.1478	0.26387009472259815
3385.718	0.1486	0.2624495289367429
3385.776	0.1494	0.2610441767068273
3385.835	0.1501	0.25982678214523647
3385.894	0.151	0.2582781456953642
3385.953	0.1519	0.26333113890717574
3386.012	0.1527	0.26195153896529144
3386.071	0.1536	0.2604166666666667
3386.13	0.1546	0.258732212160414
3386.189	0.1556	0.25706940874035994
3386.249	0.1566	0.26181353767560667
3386.308	0.1576	0.2601522842639594
3386.368	0.1587	0.258349086326402
3386.428	0.1594	0.2572145545796738
3386.487	0.16	0.25625
3386.547	0.1607	0.2551337896701929
3386.607	0.1613	0.26038437693738375
3386.667	0.1617	0.2597402597402597
3386.728	0.1619	0.2594193946880791
3386.788	0.1621	0.2590993214065392
3386.848	0.1623	0.2587800369685767
3386.909	0.1626	0.25830258302583026
3386.969	0.1631	0.25751072961373395
3387.03	0.1635	0.25688073394495414
3387.09	0.164	0.25609756097560976
3387.151	0.1645	0.2553191489361702
3387.212	0.1649	0.25469981807155856
3387.273	0.1653	0.26013309134906226
3387.333	0.1658	0.25934861278648974
3387.394	0.166	0.2590361445783132
3387.455	0.1657	0.2595051297525649
3387.516	0.1654	0.25997581620314386
3387.578	0.1652	0.26029055690072633
3387.639	0.165	0.26060606060606056
3387.7	0.1651	0.2604482132041187
3387.761	0.1653	0.26013309134906226
3387.822	0.1655	0.2598187311178247
3387.884	0.1657	0.2595051297525649
3387.945	0.1657	0.2595051297525649
3388.006	0.1657	0.2595051297525649
3388.068	0.1657	0.2595051297525649
3388.129	0.1657	0.2595051297525649
3388.191	0.1659	0.2591922845087402
3388.252	0.1661	0.2588801926550271
3388.314	0.1664	0.2584134615384615
3388.375	0.1666	0.25810324129651857
3388.437	0.1666	0.25810324129651857
3388.498	0.1665	0.2582582582582582
3388.56	0.1664	0.2584134615384615
3388.621	0.1664	0.2584134615384615
3388.683	0.1661	0.2588801926550271
3388.744	0.1658	0.25934861278648974
3388.806	0.1655	0.2598187311178247
3388.867	0.1652	0.26029055690072633
3388.929	0.165	0.26060606060606056
3388.99	0.1648	0.2609223300970874
3389.052	0.1646	0.2551640340218712
3389.113	0.1644	0.25547445255474455
3389.175	0.1642	0.2557856272838002
3389.236	0.164	0.25609756097560976
3389.297	0.1639	0.2562538133007932
3389.359	0.1637	0.2565668906536347
3389.42	0.1633	0.25719534598897736
3389.481	0.1629	0.2578268876611418
3389.543	0.1624	0.25862068965517243
3389.604	0.162	0.25925925925925924
3389.665	0.1614	0.2602230483271376
3389.726	0.1608	0.2549751243781095
3389.787	0.1602	0.25593008739076156
3389.848	0.1596	0.2568922305764411
3389.909	0.1592	0.25753768844221103
3389.97	0.159	0.2578616352201258
3390.031	0.1588	0.2581863979848867
3390.092	0.1586	0.25851197982345525
3390.152	0.1583	0.25900189513581806
3390.213	0.158	0.25949367088607594
3390.274	0.1578	0.2598225602027884
3390.334	0.1575	0.26031746031746034
3390.395	0.1572	0.2608142493638677
3390.455	0.1569	0.25493945188017847
3390.516	0.1567	0.2552648372686662
3390.576	0.1564	0.25575447570332477
3390.636	0.1561	0.2562459961563101
3390.696	0.1557	0.2569043031470777
3390.756	0.1552	0.25773195876288657
3390.816	0.1548	0.2583979328165375
3390.876	0.1544	0.25906735751295334
3390.936	0.1543	0.25923525599481534
3390.996	0.1542	0.2594033722438392
3391.056	0.1542	0.2594033722438392
3391.115	0.1541	0.25957170668397145
3391.175	0.154	0.25974025974025977
3391.234	0.1539	0.2599090318388564
3391.294	0.1538	0.26007802340702213
3391.353	0.1537	0.26024723487312945
3391.412	0.1537	0.26024723487312945
3391.471	0.1538	0.26007802340702213
3391.53	0.1538	0.26007802340702213
3391.589	0.1539	0.2599090318388564
3391.648	0.1538	0.26007802340702213
3391.707	0.1535	0.26058631921824105
3391.766	0.1532	0.26109660574412535
3391.824	0.1529	0.2616088947024199
3391.883	0.1525	0.25573770491803277
3391.941	0.1525	0.26229508196721313
3391.999	0.1525	0.26229508196721313
3392.058	0.1525	0.26229508196721313
3392.116	0.1525	0.26229508196721313
3392.174	0.1526	0.2621231979030144
3392.232	0.153	0.26143790849673204
3392.289	0.1533	0.26092628832354864
3392.347	0.1537	0.26024723487312945
3392.405	0.1541	0.25957170668397145
3392.462	0.1544	0.25906735751295334
3392.52	0.1548	0.2583979328165375
3392.577	0.1551	0.2578981302385558
3392.634	0.1555	0.2572347266881029
3392.691	0.1557	0.2569043031470777
3392.748	0.1558	0.25673940949935814
3392.805	0.1559	0.25657472738935216
3392.862	0.1561	0.2562459961563101
3392.919	0.1561	0.2562459961563101
3392.975	0.1561	0.2562459961563101
3393.032	0.156	0.25641025641025644
3393.088	0.156	0.25641025641025644
3393.144	0.156	0.25641025641025644
3393.201	0.1564	0.25575447570332477
3393.257	0.1567	0.2616464582003829
3393.313	0.1571	0.2609802673456397
3393.369	0.1574	0.2604828462515883
3393.424	0.1577	0.25998731769181993
3393.48	0.1579	0.25965801139962
3393.536	0.1581	0.2593295382669197
3393.591	0.1584	0.2588383838383838
3393.647	0.1585	0.2586750788643533
3393.702	0.1584	0.2588383838383838
3393.757	0.1584	0.2588383838383838
3393.812	0.1583	0.25900189513581806
3393.867	0.1582	0.25916561314791403
3393.922	0.1581	0.2593295382669197
3393.977	0.158	0.25949367088607594
3394.031	0.1579	0.25965801139962
3394.086	0.1578	0.2598225602027884
3394.14	0.1576	0.2601522842639594
3394.195	0.1574	0.2604828462515883
3394.249	0.1572	0.2608142493638677
3394.303	0.157	0.2611464968152866
3394.357	0.1568	0.2614795918367347
3394.411	0.1566	0.26181353767560667
3394.465	0.1565	0.25559105431309903
3394.519	0.1564	0.26214833759590794
3394.572	0.1563	0.26231605886116444
3394.626	0.1561	0.26265214606021786
3394.68	0.1565	0.26198083067092653
3394.733	0.1568	0.2614795918367347
3394.786	0.1572	0.2608142493638677
3394.839	0.1576	0.2601522842639594
3394.892	0.1578	0.2598225602027884
3394.945	0.1579	0.25965801139962
3394.998	0.158	0.25949367088607594
3395.051	0.158	0.25949367088607594
3395.104	0.1581	0.2593295382669197
3395.157	0.1581	0.2593295382669197
3395.209	0.1579	0.25965801139962
3395.262	0.1578	0.2598225602027884
3395.314	0.1577	0.25998731769181993
3395.366	0.1576	0.2601522842639594
3395.418	0.1577	0.25998731769181993
3395.471	0.158	0.25949367088607594
3395.523	0.1582	0.25916561314791403
3395.574	0.1584	0.2588383838383838
3395.626	0.1586	0.25851197982345525
3395.678	0.1584	0.2588383838383838
3395.73	0.1581	0.2593295382669197
3395.781	0.1579	0.25965801139962
3395.833	0.1576	0.2601522842639594
3395.884	0.1574	0.2604828462515883
3395.936	0.1576	0.2601522842639594
3395.987	0.1577	0.25998731769181993
3396.038	0.1578	0.2598225602027884
3396.089	0.1579	0.25965801139962
3396.14	0.158	0.25949367088607594
3396.191	0.1578	0.2598225602027884
3396.242	0.1576	0.2601522842639594
3396.293	0.1574	0.2541296060991105
3396.344	0.1572	0.2544529262086514
3396.394	0.1569	0.25493945188017847
3396.445	0.1565	0.25559105431309903
3396.495	0.156	0.25641025641025644
3396.546	0.1556	0.25706940874035994
3396.596	0.1551	0.2578981302385558
3396.646	0.1547	0.2585649644473174
3396.696	0.1543	0.25923525599481534
3396.747	0.1539	0.2599090318388564
3396.797	0.1536	0.2604166666666667
3396.847	0.1532	0.26109660574412535
3396.896	0.153	0.26143790849673204
3396.946	0.1529	0.25506867233485936
3396.996	0.1528	0.25523560209424084
3397.046	0.1527	0.2554027504911591
3397.095	0.1525	0.25573770491803277
3397.145	0.1523	0.2560735390676297
3397.194	0.152	0.2565789473684211
3397.244	0.1517	0.25708635464733026
3397.293	0.1514	0.2575957727873183
3397.343	0.1513	0.25776602775941837
3397.392	0.1515	0.25742574257425743
3397.441	0.1517	0.25708635464733026
3397.49	0.1518	0.25691699604743085
3397.539	0.152	0.2565789473684211
3397.588	0.1521	0.2564102564102564
3397.637	0.152	0.2565789473684211
3397.686	0.1519	0.2567478604344964
3397.735	0.1518	0.25691699604743085
3397.783	0.1517	0.25708635464733026
3397.832	0.1516	0.2572559366754617
3397.881	0.1517	0.25708635464733026
3397.929	0.1517	0.25708635464733026
3397.978	0.1518	0.25691699604743085
3398.026	0.1519	0.2567478604344964
3398.074	0.152	0.2565789473684211
3398.123	0.1521	0.2564102564102564
3398.171	0.152	0.2565789473684211
3398.219	0.152	0.2565789473684211
3398.267	0.152	0.2565789473684211
3398.315	0.152	0.2565789473684211
3398.363	0.152	0.2565789473684211
3398.411	0.1519	0.2567478604344964
3398.459	0.1518	0.25691699604743085
3398.507	0.1518	0.25691699604743085
3398.555	0.1517	0.25708635464733026
3398.603	0.1516	0.2572559366754617
3398.65	0.1515	0.25742574257425743
3398.698	0.1513	0.25776602775941837
3398.746	0.1511	0.25810721376571805
3398.793	0.151	0.2582781456953642
3398.841	0.1508	0.25862068965517243
3398.888	0.1506	0.2589641434262948
3398.936	0.1503	0.2594810379241517
3398.983	0.1501	0.25982678214523647
3399.03	0.1498	0.253671562082777
3399.078	0.1495	0.25418060200668896
3399.125	0.1493	0.25452109845947757
3399.172	0.1486	0.25572005383580076
3399.219	0.1478	0.25710419485791614
3399.266	0.1471	0.25832766825288916
3399.313	0.1464	0.25956284153005466
3399.36	0.1457	0.2608098833218943
3399.407	0.145	0.25517241379310346
3399.454	0.1444	0.2562326869806094
3399.501	0.1437	0.25748086290883787
3399.548	0.1431	0.2585604472396925
3399.595	0.1424	0.2598314606741573
3399.642	0.1419	0.2607470049330514
3399.688	0.1416	0.2612994350282486
3399.735	0.1413	0.26185421089879685
3399.782	0.141	0.2553191489361702
3399.828	0.1407	0.255863539445629
3399.875	0.1404	0.2564102564102564
3399.921	0.1403	0.25659301496792586
3399.968	0.1402	0.25677603423680456
3400.014	0.1401	0.2569593147751606
3400.061	0.1399	0.2573266619013581
3400.107	0.1398	0.2575107296137339
3400.154	0.1397	0.25769506084466715
3400.2	0.1395	0.2580645161290322
3400.246	0.1393	0.25843503230437903
3400.292	0.1391	0.2588066139468008
3400.339	0.1389	0.25917926565874727
3400.385	0.1388	0.2593659942363112
3400.431	0.1387	0.2595529920692141
3400.477	0.1386	0.2597402597402597
3400.523	0.1385	0.259927797833935
3400.569	0.1384	0.26011560693641617
3400.615	0.1383	0.2603036876355748
3400.661	0.1383	0.2603036876355748
3400.707	0.1383	0.2603036876355748
3400.753	0.1383	0.2603036876355748
3400.799	0.1383	0.2603036876355748
3400.845	0.1383	0.2603036876355748
3400.891	0.1384	0.26011560693641617
3400.937	0.1387	0.2595529920692141
3400.983	0.1391	0.2588066139468008
3401.029	0.1394	0.2582496413199426
3401.074	0.1397	0.25769506084466715
3401.12	0.1401	0.2569593147751606
