#depth	LID	stdev (%)
depth	LID	rel_unc	comment
3209.889	82.8738	0.1
3210.0889	82.8758	0.1
3210.2887	82.8637	0.1
3210.4881	82.8599	0.1
3210.6873	82.8765	0.1
3210.8862	82.9012	0.1
3211.0848	82.9294	0.1
3211.2832	82.9454	0.1
3211.4811	82.9582	0.1
3211.6788	82.9714	0.1
3211.8761	82.9841	0.1
3212.073	82.998	0.1
3212.2695	83.0013	0.1
3212.4657	82.9906	0.1
3212.6614	82.9749	0.1
3212.8567	82.9645	0.1
3213.0516	82.9507	0.1
3213.246	82.9303	0.1
3213.4399	82.8836	0.1
3213.6333	82.8154	0.1
3213.8263	82.7607	0.1
3214.0187	82.6983	0.1
3214.2106	82.6555	0.1
3214.4019	82.6059	0.1
3214.5927	82.5694	0.1
3214.7829	82.5282	0.1
3214.9725	82.4906	0.1
3215.1615	82.4603	0.1
3215.3498	82.4148	0.1
3215.5375	82.3736	0.1
3215.7246	82.3166	0.1
3215.911	82.2553	0.1
3216.0967	82.2282	0.1
3216.2817	82.1991	0.1
3216.466	82.1765	0.1
3216.6496	82.1446	0.1
3216.8325	82.1166	0.1
3217.0147	82.1024	0.1
3217.1961	82.0971	0.1
3217.3767	82.0921	0.1
3217.5566	82.0808	0.1
3217.7358	82.0699	0.1
3217.9142	82.0557	0.1
3218.0918	82.0421	0.1
3218.2686	82.0212	0.1
3218.4447	81.9959	0.1
3218.6199	81.9729	0.1
3218.7944	81.9417	0.1
3218.9681	81.9131	0.1
3219.1411	81.8734	0.1
3219.3132	81.841	0.1
3219.4845	81.7981	0.1
3219.6551	81.7486	0.1
3219.8249	81.7014	0.1
3219.9939	81.6313	0.1
3220.1621	81.5575	0.1
3220.3295	81.5052	0.1
3220.4961	81.4481	0.1
3220.662	81.3936	0.1
3220.8271	81.3357	0.1
3220.9914	81.274	0.1
3221.1549	81.2067	0.1
3221.3177	81.148	0.1
3221.4798	81.0688	0.1
3221.6411	80.9891	0.1
3221.8016	80.9129	0.1
3221.9614	80.8404	0.1
3222.1205	80.7694	0.1
3222.2788	80.7004	0.1
3222.4364	80.6283	0.1
3222.5933	80.5527	0.1
3222.7495	80.478	0.1
3222.905	80.419	0.1
3223.0598	80.3721	0.1
3223.2139	80.3405	0.1
3223.3673	80.3022	0.1
3223.5201	80.2577	0.1
3223.6722	80.2153	0.1
3223.8237	80.1784	0.1
3223.9745	80.1485	0.1
3224.1247	80.1249	0.1
3224.2743	80.108	0.1
3224.4233	80.0974	0.1
3224.5716	80.0916	0.1
3224.7194	80.0919	0.1
3224.8666	80.0982	0.1
3225.0132	80.1025	0.1
3225.1593	80.1046	0.1
3225.3048	80.1057	0.1
3225.4498	80.1077	0.1
3225.5942	80.1119	0.1
3225.7381	80.1166	0.1
3225.8815	80.1198	0.1
3226.0244	80.1188	0.1
3226.1668	80.1138	0.1
3226.3088	80.1047	0.1
3226.4503	80.0924	0.1
3226.5913	80.0803	0.1
3226.7319	80.0666	0.1
3226.872	80.0538	0.1
3227.0117	80.0368	0.1
3227.1511	80.0153	0.1
3227.29	79.9837	0.1
3227.4285	79.9512	0.1
3227.5667	79.9117	0.1
3227.7045	79.859	0.1
3227.8419	79.8209	0.1
3227.9791	79.7905	0.1
3228.1159	79.7644	0.1
3228.2523	79.7491	0.1
3228.3885	79.7414	0.1
3228.5244	79.74	0.1
3228.6601	79.7428	0.1
3228.7954	79.7493	0.1
3228.9306	79.7622	0.1
3229.0655	79.7759	0.1
3229.2001	79.7927	0.1
3229.3346	79.8188	0.1
3229.4689	79.8327	0.1
3229.603	79.8349	0.1
3229.7369	79.8253	0.1
3229.8707	79.8108	0.1
3230.0043	79.8021	0.1
3230.1378	79.803	0.1
3230.2712	79.812	0.1
3230.4046	79.8256	0.1
3230.5378	79.8488	0.1
3230.671	79.8747	0.1
3230.8041	79.9082	0.1
3230.9372	79.9506	0.1
3231.0703	80.0013	0.1
3231.2034	80.0579	0.1
3231.3364	80.1112	0.1
3231.4696	80.1596	0.1
3231.6027	80.2085	0.1
3231.736	80.24	0.1
3231.8693	80.2639	0.1
3232.0027	80.2806	0.1
3232.1362	80.2889	0.1
3232.2699	80.2874	0.1
3232.4037	80.2747	0.1
3232.5377	80.2508	0.1
3232.6718	80.2339	0.1
3232.8062	80.2333	0.1
3232.9408	80.2486	0.1
3233.0756	80.2815	0.1
3233.2107	80.3199	0.1
3233.346	80.359	0.1
3233.4817	80.3979	0.1
3233.6177	80.436	0.1
3233.754	80.4741	0.1
3233.8907	80.5039	0.1
3234.0277	80.5407	0.1
3234.1652	80.574	0.1
3234.3031	80.5996	0.1
3234.4415	80.617	0.1
3234.5804	80.6242	0.1
3234.7197	80.6252	0.1
3234.8596	80.6181	0.1
3234.9999	80.6031	0.1
3235.1409	80.5841	0.1
3235.2824	80.557	0.1
3235.4245	80.5323	0.1
3235.5672	80.513	0.1
3235.7106	80.5009	0.1
3235.8545	80.4865	0.1
3235.9991	80.4738	0.1
3236.1444	80.4573	0.1
3236.2904	80.4418	0.1
3236.4371	80.4281	0.1
3236.5844	80.407	0.1
3236.7325	80.3824	0.1
3236.8813	80.3542	0.1
3237.0308	80.3214	0.1
3237.181	80.2907	0.1
3237.3321	80.246	0.1
3237.4838	80.195	0.1
3237.6363	80.1388	0.1
3237.7896	80.0776	0.1
3237.9436	80.0258	0.1
3238.0984	79.9566	0.1
3238.2539	79.8813	0.1
3238.4102	79.8	0.1
3238.5673	79.7131	0.1
3238.7251	79.6251	0.1
3238.8837	79.5443	0.1
3239.043	79.4717	0.1
3239.203	79.4093	0.1
3239.3637	79.3482	0.1
3239.5252	79.2805	0.1
3239.6873	79.2099	0.1
3239.8501	79.1386	0.1
3240.0136	79.0716	0.1
3240.1777	79.0103	0.1
3240.3425	78.9485	0.1
3240.5078	78.9088	0.1
3240.6737	78.8796	0.1
3240.8402	78.8598	0.1
3241.0071	78.8494	0.1
3241.1746	78.8456	0.1
3241.3425	78.8479	0.1
3241.5109	78.8566	0.1
3241.6797	78.8586	0.1
3241.8489	78.8475	0.1
3242.0185	78.824	0.1
3242.1884	78.7886	0.1
3242.3587	78.7628	0.1
3242.5292	78.74	0.1
3242.7001	78.7204	0.1
3242.8712	78.7042	0.1
3243.0426	78.6905	0.1
3243.2142	78.6805	0.1
3243.3859	78.6778	0.1
3243.5579	78.6826	0.1
3243.73	78.6946	0.1
3243.9023	78.7151	0.1
3244.0746	78.7382	0.1
3244.2471	78.7758	0.1
3244.4197	78.8168	0.1
3244.5923	78.8436	0.1
3244.765	78.8554	0.1
3244.9377	78.8541	0.1
3245.1104	78.8439	0.1
3245.2831	78.8252	0.1
3245.4557	78.7976	0.1
3245.6284	78.7714	0.1
3245.801	78.7508	0.1
3245.9735	78.7376	0.1
3246.1459	78.7201	0.1
3246.3182	78.6919	0.1
3246.4905	78.6513	0.1
3246.6626	78.6024	0.1
3246.8346	78.5482	0.1
3247.0064	78.4866	0.1
3247.178	78.421	0.1
3247.3495	78.3541	0.1
3247.5209	78.2857	0.1
3247.692	78.2116	0.1
3247.8629	78.1287	0.1
3248.0336	78.0141	0.1
3248.2041	77.9077	0.1
3248.3744	77.7966	0.1
3248.5445	77.6842	0.1
3248.7143	77.5616	0.1
3248.8838	77.4698	0.1
3249.0531	77.389	0.1
3249.2221	77.3264	0.1
3249.3909	77.2781	0.1
3249.5594	77.2576	0.1
3249.7276	77.2513	0.1
3249.8956	77.2666	0.1
3250.0632	77.2912	0.1
3250.2306	77.3232	0.1
3250.3977	77.3598	0.1
3250.5644	77.3864	0.1
3250.7309	77.4017	0.1
3250.8971	77.4093	0.1
3251.063	77.4237	0.1
3251.2286	77.4495	0.1
3251.3939	77.4862	0.1
3251.5589	77.5249	0.1
3251.7235	77.5646	0.1
3251.8879	77.604	0.1
3252.052	77.6407	0.1
3252.2158	77.6739	0.1
3252.3793	77.7029	0.1
3252.5425	77.7287	0.1
3252.7054	77.7522	0.1
3252.8681	77.7708	0.1
3253.0304	77.7808	0.1
3253.1925	77.7767	0.1
3253.3542	77.7675	0.1
3253.5158	77.7525	0.1
3253.677	77.7311	0.1
3253.838	77.7084	0.1
3253.9987	77.6913	0.1
3254.1591	77.682	0.1
3254.3193	77.6731	0.1
3254.4793	77.6592	0.1
3254.639	77.6403	0.1
3254.7984	77.6132	0.1
3254.9576	77.5776	0.1
3255.1166	77.5353	0.1
3255.2753	77.4955	0.1
3255.4338	77.4615	0.1
3255.5921	77.4335	0.1
3255.7501	77.4101	0.1
3255.908	77.388	0.1
3256.0656	77.3657	0.1
3256.2229	77.3394	0.1
3256.3801	77.3172	0.1
3256.537	77.295	0.1
3256.6938	77.2717	0.1
3256.8503	77.2486	0.1
3257.0066	77.2268	0.1
3257.1628	77.2072	0.1
3257.3187	77.1929	0.1
3257.4744	77.1827	0.1
3257.63	77.1583	0.1
3257.7853	77.1274	0.1
3257.9405	77.0939	0.1
3258.0954	77.0778	0.1
3258.2502	77.0848	0.1
3258.4048	77.1166	0.1
3258.5593	77.1295	0.1
3258.7135	77.1275	0.1
3258.8676	77.1129	0.1
3259.0215	77.0958	0.1
3259.1752	77.0785	0.1
3259.3288	77.0617	0.1
3259.4822	77.0488	0.1
3259.6355	77.0418	0.1
3259.7885	77.0356	0.1
3259.9415	77.0278	0.1
3260.0942	77.017	0.1
3260.2469	77.0105	0.1
3260.3993	77.0128	0.1
3260.5517	77.021	0.1
3260.7038	77.0354	0.1
3260.8559	77.0492	0.1
3261.0078	77.0624	0.1
3261.1595	77.078	0.1
3261.3111	77.0924	0.1
3261.4626	77.1015	0.1
3261.6139	77.1104	0.1
3261.7652	77.1244	0.1
3261.9162	77.142	0.1
3262.0672	77.1599	0.1
3262.218	77.1845	0.1
3262.3687	77.2062	0.1
3262.5193	77.2233	0.1
3262.6698	77.2306	0.1
3262.8201	77.2293	0.1
3262.9703	77.2151	0.1
3263.1204	77.186	0.1
3263.2704	77.1503	0.1
3263.4203	77.1188	0.1
3263.5701	77.0976	0.1
3263.7198	77.0751	0.1
3263.8693	77.0478	0.1
3264.0188	77.0128	0.1
3264.1681	76.9677	0.1
3264.3174	76.9147	0.1
3264.4665	76.8524	0.1
3264.6156	76.8077	0.1
3264.7645	76.7607	0.1
3264.9134	76.7099	0.1
3265.0621	76.6564	0.1
3265.2108	76.6063	0.1
3265.3594	76.5677	0.1
3265.5079	76.5396	0.1
3265.6563	76.5196	0.1
3265.8046	76.5008	0.1
3265.9528	76.4844	0.1
3266.1009	76.4705	0.1
3266.249	76.4583	0.1
3266.3969	76.4509	0.1
3266.5448	76.4505	0.1
3266.6926	76.4517	0.1
3266.8403	76.446	0.1
3266.988	76.4305	0.1
3267.1355	76.4061	0.1
3267.283	76.386	0.1
3267.4304	76.3735	0.1
3267.5778	76.3673	0.1
3267.7251	76.3639	0.1
3267.8723	76.3616	0.1
3268.0194	76.3603	0.1
3268.1665	76.3587	0.1
3268.3135	76.3595	0.1
3268.4604	76.3628	0.1
3268.6072	76.3691	0.1
3268.754	76.3672	0.1
3268.9008	76.3537	0.1
3269.0475	76.3285	0.1
3269.1941	76.2957	0.1
3269.3406	76.2603	0.1
3269.4871	76.2209	0.1
3269.6335	76.1701	0.1
3269.7799	76.1328	0.1
3269.9262	76.1008	0.1
3270.0725	76.0755	0.1
3270.2187	76.0606	0.1
3270.3649	76.059	0.1
3270.511	76.0718	0.1
3270.6571	76.0825	0.1
3270.8031	76.0836	0.1
3270.949	76.0787	0.1
3271.0949	76.0718	0.1
3271.2408	76.0663	0.1
3271.3866	76.0621	0.1
3271.5323	76.0583	0.1
3271.6781	76.0463	0.1
3271.8237	76.0226	0.1
3271.9693	75.9846	0.1
3272.1149	75.9424	0.1
3272.2605	75.9081	0.1
3272.406	75.8858	0.1
3272.5514	75.8725	0.1
3272.6968	75.8682	0.1
3272.8422	75.8737	0.1
3272.9875	75.888	0.1
3273.1328	75.9037	0.1
3273.278	75.9211	0.1
3273.4233	75.938	0.1
3273.5684	75.9506	0.1
3273.7135	75.9608	0.1
3273.8586	75.9655	0.1
3274.0037	75.9606	0.1
3274.1487	75.951	0.1
3274.2936	75.9417	0.1
3274.4386	75.9306	0.1
3274.5835	75.921	0.1
3274.7283	75.9028	0.1
3274.8731	75.8744	0.1
3275.0179	75.8485	0.1
3275.1627	75.8245	0.1
3275.3074	75.81	0.1
3275.452	75.8018	0.1
3275.5967	75.801	0.1
3275.7413	75.8046	0.1
3275.8859	75.8072	0.1
3276.0304	75.7999	0.1
3276.1749	75.7774	0.1
3276.3194	75.7672	0.1
3276.4638	75.7608	0.1
3276.6082	75.7602	0.1
3276.7526	75.7674	0.1
3276.8969	75.7744	0.1
3277.0412	75.7766	0.1
3277.1855	75.7742	0.1
3277.3297	75.7735	0.1
3277.4739	75.7821	0.1
3277.6181	75.8005	0.1
3277.7623	75.8239	0.1
3277.9064	75.8442	0.1
3278.0505	75.8667	0.1
3278.1945	75.8963	0.1
3278.3385	75.9435	0.1
3278.4825	75.9925	0.1
3278.6265	76.0512	0.1
3278.7704	76.1111	0.1
3278.9143	76.1663	0.1
3279.0582	76.2162	0.1
3279.202	76.2612	0.1
3279.3458	76.3126	0.1
3279.4895	76.3536	0.1
3279.6333	76.3946	0.1
3279.777	76.4313	0.1
3279.9207	76.4652	0.1
3280.0643	76.4959	0.1
3280.2079	76.5315	0.1
3280.3515	76.5772	0.1
3280.495	76.6321	0.1
3280.6385	76.6913	0.1
3280.782	76.7439	0.1
3280.9254	76.7878	0.1
3281.0689	76.8208	0.1
3281.2122	76.8538	0.1
3281.3556	76.8906	0.1
3281.4989	76.9312	0.1
3281.6421	76.9719	0.1
3281.7854	77.0037	0.1
3281.9286	77.0235	0.1
3282.0717	77.0303	0.1
3282.2148	77.0293	0.1
3282.3579	77.0232	0.1
3282.5009	77.0115	0.1
3282.6439	76.9943	0.1
3282.7869	76.9847	0.1
3282.9298	76.9809	0.1
3283.0727	76.9821	0.1
3283.2155	76.9832	0.1
3283.3583	76.9831	0.1
3283.5011	76.9834	0.1
3283.6438	76.9785	0.1
3283.7865	76.9686	0.1
3283.9291	76.9501	0.1
3284.0717	76.9309	0.1
3284.2142	76.9318	0.1
3284.3567	76.9559	0.1
3284.4992	76.9975	0.1
3284.6416	77.0369	0.1
3284.7839	77.0729	0.1
3284.9262	77.1111	0.1
3285.0685	77.1424	0.1
3285.2107	77.1722	0.1
3285.3529	77.2013	0.1
3285.495	77.2324	0.1
3285.637	77.249	0.1
3285.779	77.2582	0.1
3285.921	77.2619	0.1
3286.0629	77.2689	0.1
3286.2047	77.2811	0.1
3286.3465	77.2997	0.1
3286.4883	77.3268	0.1
3286.63	77.3731	0.1
3286.7716	77.423	0.1
3286.9132	77.4816	0.1
3287.0547	77.562	0.1
3287.1962	77.6371	0.1
3287.3376	77.7155	0.1
3287.479	77.7849	0.1
3287.6203	77.85	0.1
3287.7616	77.8904	0.1
3287.9028	77.9288	0.1
3288.0439	77.9691	0.1
3288.185	78.0202	0.1
3288.3261	78.066	0.1
3288.4671	78.1179	0.1
3288.608	78.1785	0.1
3288.7489	78.2479	0.1
3288.8897	78.3266	0.1
3289.0305	78.4152	0.1
3289.1712	78.5129	0.1
3289.3119	78.6124	0.1
3289.4525	78.7085	0.1
3289.5931	78.8014	0.1
3289.7336	78.888	0.1
3289.874	78.9672	0.1
3290.0144	79.0385	0.1
3290.1548	79.1002	0.1
3290.2951	79.1497	0.1
3290.4354	79.1892	0.1
3290.5756	79.2208	0.1
3290.7157	79.2422	0.1
3290.8558	79.2569	0.1
3290.9959	79.262	0.1
3291.1359	79.2569	0.1
3291.2759	79.2462	0.1
3291.4158	79.2369	0.1
3291.5557	79.2292	0.1
3291.6955	79.2195	0.1
3291.8353	79.21	0.1
3291.9751	79.1976	0.1
3292.1148	79.1811	0.1
3292.2544	79.1703	0.1
3292.394	79.1661	0.1
3292.5336	79.1714	0.1
3292.6732	79.1864	0.1
3292.8127	79.2012	0.1
3292.9522	79.2163	0.1
3293.0916	79.2361	0.1
3293.231	79.251	0.1
3293.3704	79.2639	0.1
3293.5097	79.2744	0.1
3293.649	79.2815	0.1
3293.7883	79.2886	0.1
3293.9276	79.3009	0.1
3294.0668	79.3155	0.1
3294.206	79.3354	0.1
3294.3452	79.3638	0.1
3294.4844	79.4009	0.1
3294.6235	79.4435	0.1
3294.7626	79.4904	0.1
3294.9017	79.5232	0.1
3295.0408	79.5499	0.1
3295.1799	79.5756	0.1
3295.319	79.6036	0.1
3295.458	79.634	0.1
3295.5971	79.665	0.1
3295.7361	79.6932	0.1
3295.8752	79.7191	0.1
3296.0142	79.7425	0.1
3296.1532	79.7623	0.1
3296.2923	79.7769	0.1
3296.4313	79.7869	0.1
3296.5703	79.7909	0.1
3296.7094	79.7964	0.1
3296.8484	79.8047	0.1
3296.9875	79.8169	0.1
3297.1266	79.8329	0.1
3297.2657	79.8604	0.1
3297.4048	79.8971	0.1
3297.5439	79.9228	0.1
3297.683	79.9419	0.1
3297.8222	79.9582	0.1
3297.9614	79.9748	0.1
3298.1006	79.9956	0.1
3298.2399	80.0117	0.1
3298.3792	80.0287	0.1
3298.5185	80.0478	0.1
3298.6578	80.0542	0.1
3298.7972	80.0541	0.1
3298.9367	80.0485	0.1
3299.0761	80.0456	0.1
3299.2156	80.0483	0.1
3299.3552	80.06	0.1
3299.4948	80.0771	0.1
3299.6345	80.107	0.1
3299.7742	80.1385	0.1
3299.914	80.1745	0.1
3300.0539	80.2059	0.1
3300.1938	80.2338	0.1
3300.3338	80.2605	0.1
3300.4738	80.3036	0.1
3300.614	80.3653	0.1
3300.7541	80.4233	0.1
3300.8944	80.4837	0.1
3301.0348	80.5427	0.1
3301.1752	80.5994	0.1
3301.3157	80.6504	0.1
3301.4563	80.6986	0.1
3301.597	80.7588	0.1
3301.7378	80.8049	0.1
3301.8787	80.8476	0.1
3302.0197	80.8859	0.1
3302.1608	80.918	0.1
3302.302	80.9433	0.1
3302.4433	80.9622	0.1
3302.5848	80.9635	0.1
3302.7263	80.9519	0.1
3302.868	80.9317	0.1
3303.0098	80.9105	0.1
3303.1517	80.8846	0.1
3303.2938	80.8659	0.1
3303.4359	80.8608	0.1
3303.5783	80.8724	0.1
3303.7208	80.9057	0.1
3303.8634	80.9516	0.1
3304.0062	80.9983	0.1
3304.1491	81.0434	0.1
3304.2922	81.0865	0.1
3304.4354	81.1331	0.1
3304.5789	81.1851	0.1
3304.7225	81.2402	0.1
3304.8662	81.2989	0.1
3305.0102	81.3603	0.1
3305.1543	81.4191	0.1
3305.2986	81.4753	0.1
3305.4431	81.5161	0.1
3305.5877	81.5559	0.1
3305.7326	81.582	0.1
3305.8776	81.593	0.1
3306.0228	81.5978	0.1
3306.1682	81.6033	0.1
3306.3138	81.6102	0.1
3306.4596	81.6168	0.1
3306.6056	81.6233	0.1
3306.7517	81.6347	0.1
3306.8981	81.6547	0.1
3307.0446	81.6735	0.1
3307.1913	81.6911	0.1
3307.3382	81.6956	0.1
3307.4853	81.6845	0.1
3307.6325	81.6664	0.1
3307.78	81.6331	0.1
3307.9276	81.5875	0.1
3308.0753	81.528	0.1
3308.2233	81.4624	0.1
3308.3714	81.396	0.1
3308.5196	81.3426	0.1
3308.668	81.2759	0.1
3308.8166	81.1994	0.1
3308.9653	81.1069	0.1
3309.1141	81.0162	0.1
3309.2631	80.9321	0.1
3309.4122	80.8593	0.1
3309.5614	80.8005	0.1
3309.7108	80.7534	0.1
3309.8602	80.7145	0.1
3310.0097	80.6839	0.1
3310.1593	80.6641	0.1
3310.309	80.6425	0.1
3310.4588	80.6147	0.1
3310.6086	80.5816	0.1
3310.7585	80.5523	0.1
3310.9085	80.5019	0.1
3311.0585	80.4599	0.1
3311.2085	80.438	0.1
3311.3585	80.419	0.1
3311.5085	80.4056	0.1
3311.6586	80.4025	0.1
3311.8086	80.4031	0.1
3311.9586	80.3995	0.1
3312.1085	80.3918	0.1
3312.2584	80.3777	0.1
3312.4083	80.3705	0.1
3312.5581	80.372	0.1
3312.7078	80.3782	0.1
3312.8574	80.389	0.1
3313.0069	80.4011	0.1
3313.1562	80.4095	0.1
3313.3055	80.4126	0.1
3313.4546	80.4021	0.1
3313.6035	80.3767	0.1
3313.7523	80.34	0.1
3313.9008	80.2894	0.1
3314.0492	80.2363	0.1
3314.1973	80.1972	0.1
3314.3452	80.1498	0.1
3314.4928	80.098	0.1
3314.6402	80.0391	0.1
3314.7873	79.9788	0.1
3314.9341	79.9435	0.1
3315.0806	79.8999	0.1
3315.2267	79.8581	0.1
3315.3725	79.8201	0.1
3315.5179	79.7912	0.1
3315.663	79.7689	0.1
3315.8077	79.756	0.1
3315.9519	79.7486	0.1
3316.0958	79.7346	0.1
3316.2391	79.7166	0.1
3316.3821	79.6947	0.1
3316.5245	79.6711	0.1
3316.6664	79.6478	0.1
3316.8079	79.6268	0.1
3316.9488	79.6103	0.1
3317.0891	79.5883	0.1
3317.2289	79.5639	0.1
3317.3682	79.5352	0.1
3317.5068	79.5013	0.1
3317.6449	79.4677	0.1
3317.7823	79.4414	0.1
3317.9191	79.4095	0.1
3318.0553	79.3776	0.1
3318.1909	79.3461	0.1
3318.3257	79.3191	0.1
3318.46	79.307	0.1
3318.5935	79.301	0.1
3318.7264	79.3	0.1
3318.8586	79.2979	0.1
3318.99	79.2896	0.1
3319.1208	79.2785	0.1
3319.2509	79.2597	0.1
3319.3802	79.2382	0.1
3319.5088	79.2196	0.1
3319.6367	79.1921	0.1
3319.7638	79.1634	0.1
3319.8903	79.143	0.1
3320.0159	79.121	0.1
3320.1408	79.0994	0.1
3320.265	79.0819	0.1
3320.3884	79.0625	0.1
3320.5111	79.0487	0.1
3320.633	79.0329	0.1
3320.7542	79.0134	0.1
3320.8746	78.9941	0.1
3320.9942	78.9686	0.1
3321.1131	78.9407	0.1
3321.2312	78.9169	0.1
3321.3486	78.8858	0.1
3321.4652	78.8522	0.1
3321.581	78.8132	0.1
3321.6961	78.7753	0.1
3321.8105	78.7197	0.1
3321.924	78.655	0.1
3322.0369	78.5857	0.1
3322.149	78.5134	0.1
3322.2603	78.4367	0.1
3322.3709	78.3567	0.1
3322.4808	78.2806	0.1
3322.5899	78.2236	0.1
3322.6983	78.1581	0.1
3322.806	78.1002	0.1
3322.913	78.0485	0.1
3323.0192	77.9996	0.1
3323.1248	77.9539	0.1
3323.2297	77.9111	0.1
3323.3339	77.8703	0.1
3323.4374	77.8229	0.1
3323.5403	77.7841	0.1
3323.6425	77.7486	0.1
3323.744	77.7207	0.1
3323.8449	77.7003	0.1
3323.9452	77.6887	0.1
3324.0449	77.6833	0.1
3324.1439	77.6794	0.1
3324.2424	77.6748	0.1
3324.3403	77.6682	0.1
3324.4375	77.6562	0.1
3324.5343	77.6343	0.1
3324.6304	77.5966	0.1
3324.726	77.5547	0.1
3324.8211	77.5106	0.1
3324.9156	77.4646	0.1
3325.0097	77.4324	0.1
3325.1032	77.4082	0.1
3325.1962	77.3924	0.1
3325.2888	77.3815	0.1
3325.3809	77.3799	0.1
3325.4725	77.3854	0.1
3325.5637	77.3968	0.1
3325.6544	77.4106	0.1
3325.7447	77.4253	0.1
3325.8346	77.4431	0.1
3325.9242	77.457	0.1
3326.0133	77.4713	0.1
3326.102	77.4897	0.1
3326.1904	77.515	0.1
3326.2785	77.5471	0.1
3326.3662	77.5839	0.1
3326.4536	77.6132	0.1
3326.5406	77.6324	0.1
3326.6274	77.6441	0.1
3326.7139	77.6501	0.1
3326.8001	77.6492	0.1
3326.8861	77.6477	0.1
3326.9718	77.646	0.1
3327.0573	77.6459	0.1
3327.1425	77.6492	0.1
3327.2276	77.6502	0.1
3327.3125	77.6536	0.1
3327.3972	77.6664	0.1
3327.4817	77.684	0.1
3327.5661	77.7152	0.1
3327.6503	77.7523	0.1
3327.7345	77.7835	0.1
3327.8185	77.8266	0.1
3327.9024	77.8648	0.1
3327.9863	77.9137	0.1
3328.0701	77.9532	0.1
3328.1539	78.0016	0.1
3328.2376	78.0394	0.1
3328.3213	78.0846	0.1
3328.4051	78.1224	0.1
3328.4888	78.1449	0.1
3328.5726	78.1643	0.1
3328.6564	78.1716	0.1
3328.7402	78.1709	0.1
3328.8242	78.1646	0.1
3328.9082	78.1502	0.1
3328.9923	78.1354	0.1
3329.0766	78.1105	0.1
3329.1609	78.0836	0.1
3329.2454	78.0406	0.1
3329.33	77.9853	0.1
3329.4148	77.9343	0.1
3329.4997	77.8732	0.1
3329.5848	77.8126	0.1
3329.6702	77.7613	0.1
3329.7557	77.6958	0.1
3329.8414	77.6457	0.1
3329.9273	77.5863	0.1
3330.0134	77.5306	0.1
3330.0998	77.4894	0.1
3330.1865	77.4435	0.1
3330.2733	77.4036	0.1
3330.3605	77.3651	0.1
3330.4479	77.3338	0.1
3330.5355	77.2934	0.1
3330.6235	77.2511	0.1
3330.7118	77.2173	0.1
3330.8003	77.1746	0.1
3330.8892	77.1319	0.1
3330.9783	77.0866	0.1
3331.0678	77.0481	0.1
3331.1576	76.9984	0.1
3331.2477	76.9467	0.1
3331.3381	76.9028	0.1
3331.4289	76.8459	0.1
3331.52	76.7914	0.1
3331.6115	76.7413	0.1
3331.7033	76.7042	0.1
3331.7954	76.6608	0.1
3331.8879	76.6214	0.1
3331.9808	76.5912	0.1
3332.074	76.5493	0.1
3332.1675	76.5251	0.1
3332.2614	76.5018	0.1
3332.3557	76.479	0.1
3332.4503	76.4599	0.1
3332.5452	76.4338	0.1
3332.6406	76.4055	0.1
3332.7362	76.3755	0.1
3332.8322	76.3503	0.1
3332.9286	76.3154	0.1
3333.0252	76.2767	0.1
3333.1222	76.2364	0.1
3333.2196	76.1951	0.1
3333.3172	76.149	0.1
3333.4152	76.0977	0.1
3333.5135	76.0434	0.1
3333.612	75.9989	0.1
3333.7109	75.9436	0.1
3333.81	75.8901	0.1
3333.9094	75.8425	0.1
3334.0091	75.8007	0.1
3334.109	75.7656	0.1
3334.2092	75.7371	0.1
3334.3095	75.714	0.1
3334.4101	75.697	0.1
3334.5109	75.6861	0.1
3334.6119	75.6802	0.1
3334.7131	75.6799	0.1
3334.8144	75.6846	0.1
3334.9159	75.6933	0.1
3335.0176	75.6985	0.1
3335.1193	75.6999	0.1
3335.2213	75.6969	0.1
3335.3233	75.6873	0.1
3335.4255	75.6663	0.1
3335.5277	75.6339	0.1
3335.6301	75.5968	0.1
3335.7325	75.5683	0.1
3335.835	75.5509	0.1
3335.9376	75.5417	0.1
3336.0402	75.5397	0.1
3336.1429	75.5429	0.1
3336.2456	75.5481	0.1
3336.3483	75.5496	0.1
3336.4511	75.5455	0.1
3336.5538	75.5359	0.1
3336.6566	75.5186	0.1
3336.7594	75.4896	0.1
3336.8621	75.4699	0.1
3336.9649	75.4541	0.1
3337.0676	75.4405	0.1
3337.1702	75.4293	0.1
3337.2728	75.4141	0.1
3337.3754	75.3875	0.1
3337.4779	75.3482	0.1
3337.5803	75.3153	0.1
3337.6827	75.2965	0.1
3337.785	75.2897	0.1
3337.8872	75.2917	0.1
3337.9893	75.2995	0.1
3338.0913	75.3059	0.1
3338.1932	75.3117	0.1
3338.2949	75.3176	0.1
3338.3966	75.3253	0.1
3338.4981	75.3367	0.1
3338.5996	75.3579	0.1
3338.7008	75.3922	0.1
3338.802	75.431	0.1
3338.903	75.4634	0.1
3339.0038	75.489	0.1
3339.1045	75.5169	0.1
3339.2051	75.5495	0.1
3339.3055	75.5792	0.1
3339.4057	75.6007	0.1
3339.5057	75.6161	0.1
3339.6056	75.6264	0.1
3339.7053	75.6322	0.1
3339.8048	75.6462	0.1
3339.9041	75.6721	0.1
3340.0032	75.699	0.1
3340.1022	75.7188	0.1
3340.201	75.7315	0.1
3340.2995	75.7291	0.1
3340.3979	75.707	0.1
3340.496	75.6769	0.1
