#This data file has 4 columns:			
#column 1:	Depth in m below the surface		
#column 2:	"Ice age following the WD2014 chronology, in years before 1950 C.E."		
#column 3:	"Accumulation reconstructed using an inverse firn densification model, in m ice equivalent per year"		
#column 4:	2 sigma accumulation uncertainty from monte-carlo simulation		
			
#Depth	Ice age	Accumulation	2 sigma uncertainty
#(m)	(years bp)	(m ice a-1)	(m ice a-1)
3092.796	41915	0.1667	0.036
3093.008	41925	0.1665	0.036
3093.22	41935	0.1662	0.036
3093.431	41945	0.1652	0.036
3093.642	41955	0.1642	0.036
3093.853	41965	0.1642	0.036
3094.063	41975	0.1644	0.036
3094.273	41985	0.1643	0.036
3094.482	41995	0.1638	0.036
3094.691	42005	0.1633	0.036
3094.899	42015	0.1626	0.036
3095.107	42025	0.1618	0.035
3095.314	42035	0.1612	0.035
3095.521	42045	0.1608	0.035
3095.728	42055	0.1605	0.035
3095.934	42065	0.1595	0.035
3096.14	42075	0.1586	0.035
3096.345	42085	0.1579	0.035
3096.55	42095	0.1575	0.035
3096.754	42105	0.157	0.035
3096.958	42115	0.1566	0.035
3097.161	42125	0.1562	0.035
3097.364	42135	0.156	0.035
3097.567	42145	0.1559	0.035
3097.769	42155	0.1558	0.035
3097.971	42165	0.1554	0.035
3098.172	42175	0.155	0.035
3098.373	42185	0.1545	0.035
3098.574	42195	0.1539	0.035
3098.774	42205	0.1532	0.035
3098.974	42215	0.1525	0.035
3099.173	42225	0.1518	0.035
3099.372	42235	0.1516	0.035
3099.57	42245	0.1515	0.035
3099.769	42255	0.1513	0.035
3099.966	42265	0.1509	0.035
3100.164	42275	0.1505	0.035
3100.361	42285	0.15	0.035
3100.558	42295	0.1495	0.035
3100.754	42305	0.1492	0.036
3100.95	42315	0.1499	0.036
3101.146	42325	0.1507	0.036
3101.341	42335	0.1508	0.036
3101.536	42345	0.1505	0.036
3101.731	42355	0.1503	0.036
3101.926	42365	0.1515	0.036
3102.12	42375	0.1527	0.036
3102.314	42385	0.1535	0.036
3102.507	42395	0.1539	0.037
3102.701	42405	0.1543	0.037
3102.894	42415	0.1543	0.037
3103.087	42425	0.1544	0.037
3103.279	42435	0.1544	0.037
3103.472	42445	0.155	0.037
3103.664	42455	0.1558	0.037
3103.856	42465	0.1564	0.037
3104.047	42475	0.1569	0.038
3104.239	42485	0.1572	0.038
3104.43	42495	0.1569	0.038
3104.622	42505	0.1566	0.038
3104.812	42515	0.1568	0.038
3105.003	42525	0.1574	0.038
3105.194	42535	0.158	0.038
3105.384	42545	0.1571	0.038
3105.575	42555	0.1561	0.038
3105.765	42565	0.1555	0.038
3105.955	42575	0.1558	0.038
3106.145	42585	0.1562	0.038
3106.335	42595	0.1566	0.038
3106.524	42605	0.157	0.038
3106.714	42615	0.1574	0.038
3106.903	42625	0.1579	0.038
3107.093	42635	0.1584	0.038
3107.282	42645	0.159	0.038
3107.471	42655	0.1595	0.038
3107.66	42665	0.16	0.038
3107.849	42675	0.1596	0.038
3108.038	42685	0.159	0.038
3108.227	42695	0.1584	0.038
3108.416	42705	0.1578	0.038
3108.605	42715	0.1572	0.038
3108.794	42725	0.1576	0.038
3108.982	42735	0.1589	0.038
3109.171	42745	0.1602	0.038
3109.359	42755	0.1604	0.038
3109.548	42765	0.1604	0.038
3109.736	42775	0.1605	0.038
3109.925	42785	0.1611	0.039
3110.113	42795	0.1617	0.039
3110.302	42805	0.1618	0.039
3110.49	42815	0.1617	0.039
3110.679	42825	0.1615	0.039
3110.867	42835	0.1628	0.039
3111.055	42845	0.1643	0.039
3111.244	42855	0.1654	0.039
3111.432	42865	0.1655	0.040
3111.621	42875	0.1657	0.040
3111.809	42885	0.1657	0.040
3111.997	42895	0.1658	0.040
3112.186	42905	0.1658	0.040
3112.374	42915	0.1659	0.040
3112.563	42925	0.166	0.040
3112.751	42935	0.1662	0.040
3112.94	42945	0.1667	0.040
3113.128	42955	0.1672	0.040
3113.317	42965	0.1672	0.040
3113.506	42975	0.167	0.040
3113.694	42985	0.1667	0.040
3113.883	42995	0.167	0.040
3114.072	43005	0.1674	0.041
3114.26	43015	0.1674	0.041
3114.449	43025	0.1668	0.041
3114.638	43035	0.1662	0.041
3114.827	43045	0.1671	0.041
3115.016	43055	0.1687	0.041
3115.205	43065	0.1702	0.041
3115.394	43075	0.1713	0.041
3115.583	43085	0.1724	0.041
3115.772	43095	0.1727	0.042
3115.961	43105	0.172	0.042
3116.151	43115	0.1712	0.042
3116.34	43125	0.1715	0.042
3116.529	43135	0.1722	0.042
3116.719	43145	0.1727	0.042
3116.908	43155	0.173	0.042
3117.098	43165	0.1733	0.043
3117.287	43175	0.173	0.043
3117.477	43185	0.1722	0.043
3117.666	43195	0.1715	0.043
3117.856	43205	0.1715	0.043
3118.046	43215	0.1717	0.043
3118.236	43225	0.172	0.043
3118.426	43235	0.1725	0.044
3118.615	43245	0.173	0.044
3118.805	43255	0.1736	0.044
3118.995	43265	0.1744	0.044
3119.186	43275	0.1754	0.044
3119.376	43285	0.1768	0.045
3119.566	43295	0.1783	0.045
3119.756	43305	0.1793	0.045
3119.946	43315	0.1798	0.045
3120.136	43325	0.1804	0.045
3120.327	43335	0.1808	0.045
3120.517	43345	0.1811	0.046
3120.707	43355	0.1814	0.046
3120.898	43365	0.1817	0.046
3121.088	43375	0.182	0.046
3121.279	43385	0.1821	0.046
3121.469	43395	0.1821	0.046
3121.66	43405	0.182	0.046
3121.85	43415	0.1819	0.046
3122.041	43425	0.182	0.045
3122.231	43435	0.182	0.045
3122.422	43445	0.1806	0.045
3122.612	43455	0.1791	0.045
3122.803	43465	0.178	0.045
3122.994	43475	0.177	0.045
3123.184	43485	0.176	0.045
3123.375	43495	0.1751	0.045
3123.566	43505	0.1741	0.045
3123.756	43515	0.1738	0.045
3123.947	43525	0.1745	0.044
3124.137	43535	0.1752	0.044
3124.328	43545	0.1761	0.044
3124.519	43555	0.1769	0.044
3124.709	43565	0.1777	0.044
3124.9	43575	0.1776	0.044
3125.091	43585	0.1775	0.044
3125.281	43595	0.1768	0.044
3125.472	43605	0.1757	0.044
3125.662	43615	0.1745	0.044
3125.853	43625	0.1753	0.044
3126.043	43635	0.1763	0.044
3126.234	43645	0.177	0.044
3126.425	43655	0.1766	0.044
3126.615	43665	0.1763	0.044
3126.806	43675	0.1764	0.044
3126.996	43685	0.1766	0.043
3127.186	43695	0.1769	0.043
3127.377	43705	0.176	0.043
3127.567	43715	0.175	0.043
3127.758	43725	0.1742	0.043
3127.948	43735	0.1734	0.042
3128.138	43745	0.1726	0.042
3128.329	43755	0.1716	0.042
3128.519	43765	0.1706	0.042
3128.709	43775	0.1697	0.041
3128.899	43785	0.1696	0.041
3129.09	43795	0.1694	0.041
3129.28	43805	0.1687	0.041
3129.47	43815	0.1675	0.041
3129.66	43825	0.1663	0.040
3129.85	43835	0.1662	0.040
3130.04	43845	0.1662	0.040
3130.23	43855	0.1661	0.040
3130.42	43865	0.1657	0.040
3130.61	43875	0.1654	0.040
3130.799	43885	0.165	0.040
3130.989	43895	0.1644	0.039
3131.179	43905	0.1639	0.039
3131.368	43915	0.1637	0.039
3131.558	43925	0.1635	0.039
3131.748	43935	0.1636	0.039
3131.937	43945	0.1641	0.039
3132.127	43955	0.1647	0.039
3132.316	43965	0.165	0.039
3132.505	43975	0.1651	0.039
3132.695	43985	0.1653	0.039
3132.884	43995	0.1656	0.039
3133.073	44005	0.1658	0.039
3133.262	44015	0.1657	0.039
3133.451	44025	0.165	0.039
3133.64	44035	0.1644	0.039
3133.829	44045	0.1641	0.039
3134.018	44055	0.1639	0.038
3134.207	44065	0.1636	0.038
3134.396	44075	0.163	0.038
3134.585	44085	0.1624	0.038
3134.774	44095	0.1621	0.038
3134.962	44105	0.162	0.038
3135.151	44115	0.162	0.038
3135.339	44125	0.1613	0.038
3135.528	44135	0.1606	0.038
3135.716	44145	0.1598	0.038
3135.905	44155	0.1588	0.037
3136.093	44165	0.1577	0.037
3136.281	44175	0.1569	0.037
3136.469	44185	0.1562	0.037
3136.657	44195	0.1555	0.037
3136.846	44205	0.1556	0.037
3137.034	44215	0.1557	0.037
3137.221	44225	0.1555	0.037
3137.409	44235	0.1547	0.037
3137.597	44245	0.1539	0.037
3137.785	44255	0.1538	0.037
3137.973	44265	0.154	0.037
3138.16	44275	0.1542	0.037
3138.348	44285	0.1537	0.036
3138.535	44295	0.1532	0.036
3138.723	44305	0.1526	0.036
3138.91	44315	0.1521	0.036
3139.098	44325	0.1515	0.036
3139.285	44335	0.1512	0.036
3139.472	44345	0.151	0.036
3139.659	44355	0.1508	0.036
3139.846	44365	0.1512	0.036
3140.033	44375	0.1516	0.036
3140.22	44385	0.1516	0.036
3140.407	44395	0.1507	0.036
3140.594	44405	0.1498	0.036
3140.781	44415	0.1496	0.036
3140.968	44425	0.1498	0.036
3141.154	44435	0.15	0.036
3141.341	44445	0.1505	0.036
3141.528	44455	0.151	0.036
3141.714	44465	0.1515	0.036
3141.9	44475	0.1521	0.036
3142.087	44485	0.1526	0.036
3142.273	44495	0.1535	0.036
3142.459	44505	0.1547	0.036
3142.646	44515	0.1559	0.036
3142.832	44525	0.1567	0.037
3143.018	44535	0.1575	0.037
3143.204	44545	0.1583	0.037
3143.39	44555	0.1584	0.037
3143.576	44565	0.1585	0.037
3143.762	44575	0.159	0.037
3143.947	44585	0.1599	0.037
3144.133	44595	0.1609	0.037
3144.319	44605	0.1611	0.037
3144.505	44615	0.1611	0.037
3144.69	44625	0.1611	0.037
3144.876	44635	0.1608	0.037
3145.061	44645	0.1605	0.037
3145.247	44655	0.1603	0.037
3145.432	44665	0.1603	0.037
3145.617	44675	0.1603	0.037
3145.803	44685	0.1602	0.037
3145.988	44695	0.1601	0.037
3146.173	44705	0.16	0.037
3146.358	44715	0.16	0.037
3146.543	44725	0.16	0.037
3146.728	44735	0.1598	0.037
3146.913	44745	0.1596	0.036
3147.098	44755	0.1594	0.036
3147.283	44765	0.1593	0.036
3147.468	44775	0.1593	0.036
3147.653	44785	0.1593	0.036
3147.837	44795	0.1596	0.036
3148.022	44805	0.1598	0.036
3148.207	44815	0.16	0.036
3148.391	44825	0.1602	0.036
3148.576	44835	0.1603	0.036
3148.76	44845	0.1606	0.036
3148.945	44855	0.1609	0.036
3149.129	44865	0.1612	0.036
3149.314	44875	0.1614	0.036
3149.498	44885	0.1616	0.036
3149.682	44895	0.1617	0.036
3149.867	44905	0.1614	0.036
3150.051	44915	0.161	0.036
3150.235	44925	0.1609	0.036
3150.419	44935	0.1609	0.036
3150.603	44945	0.1609	0.036
3150.787	44955	0.1605	0.036
3150.971	44965	0.1599	0.036
3151.155	44975	0.1594	0.036
3151.339	44985	0.1593	0.036
3151.523	44995	0.1593	0.036
3151.707	45005	0.1592	0.036
3151.891	45015	0.159	0.036
3152.074	45025	0.1589	0.036
3152.258	45035	0.1586	0.036
3152.442	45045	0.1583	0.036
3152.626	45055	0.1579	0.036
3152.809	45065	0.1576	0.036
3152.993	45075	0.1572	0.036
3153.176	45085	0.1571	0.036
3153.36	45095	0.1572	0.036
3153.544	45105	0.1574	0.036
3153.727	45115	0.158	0.036
3153.91	45125	0.1593	0.036
3154.094	45135	0.1606	0.036
3154.277	45145	0.1617	0.036
3154.461	45155	0.1628	0.036
3154.644	45165	0.1639	0.036
3154.827	45175	0.1639	0.036
3155.011	45185	0.1639	0.036
3155.194	45195	0.1639	0.036
3155.377	45205	0.1641	0.036
3155.56	45215	0.1644	0.036
3155.743	45225	0.1649	0.036
3155.927	45235	0.1655	0.036
3156.11	45245	0.1662	0.036
3156.293	45255	0.1667	0.036
3156.476	45265	0.1672	0.036
3156.659	45275	0.1676	0.036
3156.842	45285	0.1677	0.036
3157.025	45295	0.1677	0.036
3157.208	45305	0.1675	0.036
3157.391	45315	0.1666	0.036
3157.574	45325	0.1657	0.036
3157.757	45335	0.1656	0.037
3157.94	45345	0.166	0.037
3158.123	45355	0.1665	0.037
3158.306	45365	0.1674	0.037
3158.489	45375	0.1685	0.037
3158.672	45385	0.1696	0.037
3158.854	45395	0.1708	0.037
3159.037	45405	0.1719	0.037
3159.22	45415	0.1727	0.037
3159.403	45425	0.173	0.037
3159.586	45435	0.1733	0.037
3159.769	45445	0.1738	0.037
3159.952	45455	0.1744	0.038
3160.134	45465	0.1749	0.038
3160.317	45475	0.1755	0.038
3160.5	45485	0.176	0.038
3160.683	45495	0.1767	0.038
3160.866	45505	0.1776	0.038
3161.049	45515	0.1785	0.038
3161.231	45525	0.1789	0.038
3161.414	45535	0.1788	0.038
3161.597	45545	0.1786	0.038
3161.78	45555	0.1784	0.038
3161.963	45565	0.1782	0.038
3162.145	45575	0.178	0.038
3162.328	45585	0.1781	0.038
3162.511	45595	0.1781	0.038
3162.694	45605	0.1781	0.038
3162.877	45615	0.178	0.038
3163.059	45625	0.1779	0.038
3163.242	45635	0.1777	0.038
3163.425	45645	0.1774	0.038
3163.608	45655	0.1772	0.038
3163.791	45665	0.1781	0.039
3163.974	45675	0.1789	0.039
3164.157	45685	0.1796	0.039
3164.34	45695	0.1794	0.039
3164.522	45705	0.1791	0.039
3164.705	45715	0.1795	0.039
3164.888	45725	0.1809	0.039
3165.071	45735	0.1824	0.039
3165.254	45745	0.1833	0.039
3165.437	45755	0.1841	0.039
3165.62	45765	0.1848	0.039
3165.803	45775	0.1847	0.040
3165.986	45785	0.1846	0.040
3166.169	45795	0.1844	0.040
3166.352	45805	0.1843	0.040
3166.536	45815	0.1842	0.040
3166.719	45825	0.1848	0.040
3166.902	45835	0.1863	0.040
3167.085	45845	0.1877	0.040
3167.268	45855	0.1884	0.040
3167.452	45865	0.1888	0.040
3167.635	45875	0.1893	0.041
3167.818	45885	0.1904	0.041
3168.002	45895	0.1915	0.041
3168.185	45905	0.1921	0.041
3168.368	45915	0.1912	0.041
3168.552	45925	0.1904	0.041
3168.735	45935	0.1902	0.041
3168.919	45945	0.1904	0.041
3169.102	45955	0.1906	0.041
3169.286	45965	0.1912	0.041
3169.47	45975	0.1918	0.042
3169.653	45985	0.1925	0.042
3169.837	45995	0.1936	0.042
3170.021	46005	0.1947	0.042
3170.205	46015	0.1955	0.042
3170.389	46025	0.1957	0.042
3170.572	46035	0.196	0.042
3170.756	46045	0.1961	0.042
3170.94	46055	0.1962	0.042
3171.125	46065	0.1962	0.043
3171.309	46075	0.1965	0.043
3171.493	46085	0.1968	0.043
3171.677	46095	0.1973	0.043
3171.861	46105	0.198	0.043
3172.046	46115	0.1987	0.043
3172.23	46125	0.1991	0.043
3172.415	46135	0.1993	0.043
3172.599	46145	0.1995	0.043
3172.784	46155	0.2004	0.044
3172.968	46165	0.2015	0.044
3173.153	46175	0.2024	0.044
3173.338	46185	0.2025	0.044
3173.523	46195	0.2026	0.044
3173.708	46205	0.2026	0.044
3173.893	46215	0.2025	0.044
3174.078	46225	0.2024	0.044
3174.263	46235	0.2023	0.044
3174.448	46245	0.2022	0.044
3174.633	46255	0.2021	0.044
3174.818	46265	0.2029	0.044
3175.004	46275	0.2038	0.044
3175.189	46285	0.2041	0.044
3175.375	46295	0.2034	0.044
3175.56	46305	0.2028	0.044
3175.746	46315	0.2023	0.044
3175.932	46325	0.2019	0.045
3176.118	46335	0.2016	0.045
3176.304	46345	0.2012	0.045
3176.49	46355	0.2009	0.045
3176.676	46365	0.2008	0.045
3176.862	46375	0.2013	0.045
3177.048	46385	0.2018	0.045
3177.235	46395	0.2022	0.045
3177.421	46405	0.2025	0.045
3177.608	46415	0.2029	0.045
3177.794	46425	0.2038	0.045
3177.981	46435	0.2047	0.045
3178.168	46445	0.2051	0.045
3178.355	46455	0.2043	0.046
3178.542	46465	0.2034	0.046
3178.729	46475	0.2038	0.046
3178.916	46485	0.205	0.046
3179.103	46495	0.2062	0.046
3179.291	46505	0.2066	0.046
3179.478	46515	0.2068	0.046
3179.666	46525	0.2071	0.047
3179.853	46535	0.2074	0.047
3180.041	46545	0.2077	0.047
3180.229	46555	0.2086	0.047
3180.417	46565	0.2099	0.047
3180.605	46575	0.2112	0.047
3180.793	46585	0.2116	0.048
3180.981	46595	0.212	0.048
3181.17	46605	0.2123	0.048
3181.358	46615	0.2125	0.048
3181.547	46625	0.2128	0.048
3181.736	46635	0.2129	0.048
3181.925	46645	0.213	0.048
3182.114	46655	0.2131	0.049
3182.303	46665	0.2133	0.049
3182.492	46675	0.2135	0.049
3182.681	46685	0.2141	0.049
3182.87	46695	0.2153	0.049
3183.06	46705	0.2166	0.049
3183.25	46715	0.2176	0.049
3183.439	46725	0.2183	0.049
3183.629	46735	0.219	0.049
3183.819	46745	0.2189	0.050
3184.009	46755	0.2187	0.050
3184.199	46765	0.2191	0.050
3184.39	46775	0.2199	0.050
3184.58	46785	0.2207	0.050
3184.77	46795	0.2211	0.050
3184.961	46805	0.2214	0.051
3185.152	46815	0.222	0.051
3185.343	46825	0.2234	0.051
3185.534	46835	0.2247	0.051
3185.725	46845	0.2257	0.051
3185.916	46855	0.2264	0.051
3186.107	46865	0.2272	0.051
3186.299	46875	0.2274	0.051
3186.49	46885	0.2275	0.051
3186.682	46895	0.2274	0.051
3186.874	46905	0.227	0.051
3187.066	46915	0.2265	0.051
3187.258	46925	0.2255	0.051
3187.45	46935	0.2243	0.051
3187.642	46945	0.2233	0.051
3187.835	46955	0.2235	0.051
3188.027	46965	0.2236	0.051
3188.22	46975	0.2233	0.051
3188.413	46985	0.2226	0.051
3188.605	46995	0.2219	0.050
3188.799	47005	0.2212	0.050
3188.992	47015	0.2204	0.050
3189.185	47025	0.22	0.050
3189.378	47035	0.2199	0.050
3189.572	47045	0.2198	0.050
3189.766	47055	0.2193	0.050
3189.959	47065	0.2188	0.050
3190.153	47075	0.2183	0.050
3190.347	47085	0.2178	0.050
3190.542	47095	0.2173	0.049
3190.736	47105	0.2175	0.049
3190.93	47115	0.2177	0.049
3191.125	47125	0.2178	0.049
3191.32	47135	0.2165	0.049
3191.514	47145	0.2152	0.049
3191.709	47155	0.2147	0.049
3191.904	47165	0.2148	0.049
3192.1	47175	0.2149	0.049
3192.295	47185	0.2142	0.048
3192.491	47195	0.2135	0.048
3192.686	47205	0.2127	0.048
3192.882	47215	0.2119	0.048
3193.078	47225	0.2111	0.048
3193.274	47235	0.2103	0.048
3193.47	47245	0.2094	0.048
3193.666	47255	0.2091	0.047
3193.862	47265	0.2088	0.047
3194.059	47275	0.2086	0.047
3194.255	47285	0.2079	0.047
3194.452	47295	0.2071	0.047
3194.649	47305	0.2063	0.047
3194.846	47315	0.2054	0.046
3195.043	47325	0.2046	0.046
3195.24	47335	0.2031	0.046
3195.438	47345	0.2013	0.046
3195.635	47355	0.2	0.046
3195.833	47365	0.2002	0.046
3196.031	47375	0.2004	0.045
3196.228	47385	0.2001	0.045
3196.426	47395	0.1995	0.045
3196.625	47405	0.1989	0.045
3196.823	47415	0.1985	0.045
3197.021	47425	0.1981	0.045
3197.22	47435	0.1985	0.045
3197.418	47445	0.1993	0.045
3197.617	47455	0.1999	0.045
3197.816	47465	0.1998	0.045
3198.015	47475	0.1996	0.045
3198.214	47485	0.1995	0.045
3198.413	47495	0.1994	0.045
3198.612	47505	0.1993	0.045
3198.812	47515	0.1998	0.045
3199.011	47525	0.2003	0.045
3199.211	47535	0.2002	0.045
3199.411	47545	0.1995	0.045
3199.611	47555	0.1988	0.045
3199.811	47565	0.1982	0.045
3200.011	47575	0.1976	0.045
3200.211	47585	0.1975	0.044
3200.412	47595	0.1978	0.044
3200.612	47605	0.1981	0.044
3200.813	47615	0.1978	0.044
3201.014	47625	0.1975	0.044
3201.215	47635	0.197	0.044
3201.416	47645	0.1964	0.044
3201.617	47655	0.1958	0.044
3201.818	47665	0.1959	0.044
3202.019	47675	0.1959	0.044
3202.221	47685	0.1956	0.044
3202.422	47695	0.195	0.044
3202.624	47705	0.1946	0.044
3202.825	47715	0.1949	0.044
3203.027	47725	0.1953	0.044
3203.229	47735	0.1953	0.044
3203.431	47745	0.1949	0.044
3203.633	47755	0.1947	0.044
3203.835	47765	0.1951	0.044
3204.037	47775	0.1955	0.044
3204.239	47785	0.1949	0.044
3204.441	47795	0.194	0.044
3204.644	47805	0.1939	0.044
3204.846	47815	0.1946	0.044
3205.048	47825	0.1953	0.044
3205.251	47835	0.1953	0.044
3205.453	47845	0.1952	0.044
3205.655	47855	0.1954	0.044
3205.858	47865	0.1959	0.044
3206.06	47875	0.1964	0.044
3206.262	47885	0.196	0.044
3206.465	47895	0.1955	0.044
3206.667	47905	0.1956	0.044
3206.869	47915	0.1966	0.044
3207.071	47925	0.1976	0.044
3207.273	47935	0.1967	0.044
3207.475	47945	0.1957	0.044
3207.677	47955	0.1947	0.044
3207.879	47965	0.1937	0.044
3208.081	47975	0.1926	0.044
3208.282	47985	0.1916	0.044
3208.484	47995	0.1905	0.044
3208.685	48005	0.1898	0.043
3208.886	48015	0.1894	0.043
3209.087	48025	0.189	0.043
3209.288	48035	0.1879	0.043
3209.488	48045	0.1869	0.043
3209.689	48055	0.1861	0.043
3209.889	48065	0.1856	0.042
3210.089	48075	0.1851	0.042
3210.289	48085	0.1838	0.042
3210.488	48095	0.1825	0.042
3210.687	48105	0.1816	0.042
3210.886	48115	0.1814	0.042
3211.085	48125	0.1811	0.042
3211.283	48135	0.1808	0.042
3211.481	48145	0.1805	0.041
3211.679	48155	0.1802	0.041
3211.876	48165	0.1799	0.041
3212.073	48175	0.1797	0.041
3212.27	48185	0.1793	0.041
3212.466	48195	0.1789	0.041
3212.661	48205	0.1785	0.041
3212.857	48215	0.178	0.041
3213.052	48225	0.1776	0.041
3213.246	48235	0.1775	0.041
3213.44	48245	0.1776	0.041
3213.633	48255	0.1773	0.041
3213.826	48265	0.1759	0.041
3214.019	48275	0.1746	0.041
3214.211	48285	0.1738	0.041
3214.402	48295	0.1733	0.040
3214.593	48305	0.1729	0.040
3214.783	48315	0.1727	0.040
3214.972	48325	0.1724	0.040
3215.161	48335	0.172	0.040
3215.35	48345	0.1712	0.040
3215.538	48355	0.1705	0.040
3215.725	48365	0.1698	0.040
3215.911	48375	0.1691	0.040
3216.097	48385	0.1685	0.039
3216.282	48395	0.1683	0.039
3216.466	48405	0.1681	0.039
3216.65	48415	0.1674	0.039
3216.833	48425	0.1659	0.039
3217.015	48435	0.1644	0.039
3217.196	48445	0.164	0.039
3217.377	48455	0.1643	0.039
3217.557	48465	0.1645	0.039
3217.736	48475	0.1639	0.039
3217.914	48485	0.1632	0.038
3218.092	48495	0.1625	0.038
3218.269	48505	0.1621	0.038
3218.445	48515	0.1616	0.038
3218.62	48525	0.1611	0.038
3218.794	48535	0.1607	0.038
3218.968	48545	0.1603	0.038
3219.141	48555	0.1601	0.038
3219.313	48565	0.1604	0.038
3219.485	48575	0.1606	0.038
3219.655	48585	0.1607	0.038
3219.825	48595	0.1607	0.038
3219.994	48605	0.1607	0.039
3220.162	48615	0.1609	0.039
3220.329	48625	0.1612	0.039
3220.496	48635	0.1615	0.039
3220.662	48645	0.1618	0.039
3220.827	48655	0.1621	0.039
3220.991	48665	0.1624	0.039
3221.155	48675	0.1625	0.039
3221.318	48685	0.1625	0.039
3221.48	48695	0.1625	0.039
3221.641	48705	0.1626	0.039
3221.802	48715	0.1629	0.039
3221.961	48725	0.1631	0.039
3222.12	48735	0.1634	0.040
3222.279	48745	0.1638	0.040
3222.436	48755	0.1642	0.040
3222.593	48765	0.1642	0.040
3222.75	48775	0.1639	0.040
3222.905	48785	0.1635	0.040
3223.06	48795	0.1631	0.040
3223.214	48805	0.1629	0.040
3223.367	48815	0.1627	0.040
3223.52	48825	0.1624	0.040
3223.672	48835	0.1623	0.040
3223.824	48845	0.1623	0.040
3223.975	48855	0.1623	0.040
3224.125	48865	0.1623	0.040
3224.274	48875	0.1623	0.040
3224.423	48885	0.1624	0.040
3224.572	48895	0.1625	0.040
3224.719	48905	0.1636	0.040
3224.867	48915	0.1647	0.040
3225.013	48925	0.1657	0.040
3225.159	48935	0.1661	0.040
3225.305	48945	0.1662	0.041
3225.45	48955	0.1662	0.041
3225.594	48965	0.1663	0.041
3225.738	48975	0.1667	0.041
3225.882	48985	0.167	0.041
3226.024	48995	0.1674	0.041
3226.167	49005	0.1676	0.041
3226.309	49015	0.1676	0.041
3226.45	49025	0.1675	0.041
3226.591	49035	0.1676	0.041
3226.732	49045	0.1683	0.041
3226.872	49055	0.169	0.041
3227.012	49065	0.1697	0.042
3227.151	49075	0.1704	0.042
3227.29	49085	0.171	0.042
3227.429	49095	0.1717	0.042
3227.567	49105	0.1723	0.042
3227.704	49115	0.1731	0.042
3227.842	49125	0.1739	0.042
3227.979	49135	0.1746	0.042
3228.116	49145	0.1747	0.042
3228.252	49155	0.174	0.042
3228.389	49165	0.1732	0.042
3228.524	49175	0.1725	0.042
3228.66	49185	0.1724	0.042
3228.795	49195	0.1726	0.042
3228.931	49205	0.1728	0.042
3229.065	49215	0.173	0.042
3229.2	49225	0.173	0.042
3229.335	49235	0.1731	0.042
3229.469	49245	0.1731	0.042
3229.603	49255	0.1732	0.042
3229.737	49265	0.1736	0.042
3229.871	49275	0.1741	0.042
3230.004	49285	0.1745	0.042
3230.138	49295	0.175	0.042
3230.271	49305	0.1755	0.042
3230.405	49315	0.1761	0.042
3230.538	49325	0.1766	0.042
3230.671	49335	0.1764	0.042
3230.804	49345	0.1762	0.042
3230.937	49355	0.176	0.042
3231.07	49365	0.1758	0.042
3231.203	49375	0.1758	0.042
3231.336	49385	0.1757	0.042
3231.47	49395	0.1756	0.042
3231.603	49405	0.1755	0.042
3231.736	49415	0.1755	0.042
3231.869	49425	0.1754	0.042
3232.003	49435	0.1754	0.042
3232.136	49445	0.1753	0.042
3232.27	49455	0.1753	0.042
3232.404	49465	0.1753	0.042
3232.538	49475	0.1752	0.042
3232.672	49485	0.1749	0.042
3232.806	49495	0.1746	0.042
3232.941	49505	0.1743	0.041
3233.076	49515	0.1739	0.041
3233.211	49525	0.1735	0.041
3233.346	49535	0.1731	0.041
3233.482	49545	0.1727	0.041
3233.618	49555	0.1719	0.041
3233.754	49565	0.1707	0.041
3233.891	49575	0.1696	0.041
3234.028	49585	0.1684	0.040
3234.165	49595	0.1682	0.040
3234.303	49605	0.1681	0.040
3234.442	49615	0.168	0.040
3234.58	49625	0.1677	0.040
3234.72	49635	0.1671	0.040
3234.86	49645	0.1664	0.040
3235	49655	0.1657	0.039
3235.141	49665	0.1651	0.039
3235.282	49675	0.1644	0.039
3235.425	49685	0.1637	0.039
3235.567	49695	0.1631	0.039
3235.711	49705	0.1628	0.039
3235.855	49715	0.1624	0.039
3235.999	49725	0.1621	0.039
3236.144	49735	0.1626	0.039
3236.29	49745	0.1634	0.039
3236.437	49755	0.1642	0.039
3236.584	49765	0.1648	0.039
3236.732	49775	0.1647	0.039
3236.881	49785	0.1645	0.039
3237.031	49795	0.1644	0.039
3237.181	49805	0.1643	0.039
3237.332	49815	0.1642	0.039
3237.484	49825	0.1641	0.039
3237.636	49835	0.1638	0.039
3237.79	49845	0.1635	0.039
3237.944	49855	0.1631	0.039
3238.098	49865	0.1627	0.039
3238.254	49875	0.1622	0.039
3238.41	49885	0.1617	0.039
3238.567	49895	0.1614	0.039
3238.725	49905	0.1624	0.039
3238.884	49915	0.1634	0.039
3239.043	49925	0.1643	0.039
3239.203	49935	0.165	0.039
3239.364	49945	0.1657	0.039
3239.525	49955	0.1664	0.039
